siniestro_id,poliza_id,anio_ocurrencia,fecha_siniestro,fecha_reporte,tipo_siniestro,monto_siniestro,deducible,monto_neto,monto_pagado,estado_siniestro,monto_reserva,mes_siniestro
1134,11585,2020,2021-02-14,2021-02-17,Colision,4729.43,1800,2929.43,2929.4300000000003,Pagado,0,2
1135,11618,2020,2021-01-09,2021-01-09,Colision,5718.53,1800,3918.53,3918.5299999999997,Pagado,0,1
1136,11622,2020,2021-04-13,2021-04-17,Robo Parcial,12731.07,1909.66,10821.41,10821.41,Pagado,0,4
1137,11623,2020,2020-08-29,2020-09-10,Colision,12225.34,1833.8,10391.54,10391.54,Pagado,0,8
1138,11637,2020,2020-09-29,2020-10-05,Colision,4249.11,1800,2449.11,2449.12,Pagado,0,9
1139,11652,2020,2021-08-22,2021-09-04,Danos,7784.07,1800,5984.07,5984.07,Pagado,0,8
1140,11662,2020,2021-01-10,2021-01-21,Colision,13613.17,2041.98,11571.2,11571.19,Pagado,0,1
1141,11668,2020,2020-08-20,2020-08-24,Colision,52999.33,7949.9,45049.43,45049.42,Pagado,0,8
1142,11676,2020,2020-12-28,2021-01-08,Colision,13229.33,1984.4,11244.93,11244.93,Pagado,0,12
1143,11677,2020,2021-03-10,2021-03-14,Colision,3368.39,1800,1568.39,1568.3799999999999,Pagado,0,3
1144,11692,2020,2020-10-27,2020-11-08,Robo Parcial,41135.13,6170.27,34964.86,34964.86,Pagado,0,10
1145,11698,2020,2020-08-10,2020-08-13,Colision,33446.13,5016.92,28429.21,28429.21,Pagado,0,8
1146,11722,2020,2020-11-06,2020-11-19,Colision,22300.81,3345.12,18955.68,18955.68,Pagado,0,11
1147,11741,2020,2020-04-22,2020-04-28,Robo Parcial,29722.93,4458.44,25264.49,25264.5,Pagado,0,4
1148,11744,2020,2020-08-21,2020-08-30,Danos,26649.23,3997.38,22651.84,22651.84,Pagado,0,8
1149,11752,2020,2021-01-23,2021-01-29,Colision,14237.75,2135.66,12102.09,12102.09,Pagado,0,1
1150,11759,2020,2020-07-29,2020-08-04,Colision,4023.52,1800,2223.52,2223.53,Pagado,0,7
1151,11768,2020,2021-06-17,2021-06-20,Colision,25934.18,3890.13,22044.05,22044.06,Pagado,0,6
1152,11786,2020,2021-07-29,2021-08-08,Colision,41539.69,6230.95,35308.74,35308.75,Pagado,0,7
1153,11790,2020,2020-12-19,2021-01-02,Colision,10266.16,1800,8466.16,0,Rechazado,0,12
1154,11820,2020,2020-07-08,2020-07-18,Danos,12631.49,1894.72,10736.77,10736.78,Pagado,0,7
1155,11838,2020,2021-01-01,2021-01-09,Danos,22264.42,3339.66,18924.76,18924.77,Pagado,0,1
1156,11842,2020,2020-09-21,2020-10-02,Colision,26347.55,3952.13,22395.42,22395.43,Pagado,0,9
1157,11854,2020,2020-09-05,2020-09-20,Colision,30495.86,4574.38,25921.48,25921.48,Pagado,0,9
1158,11859,2020,2021-10-17,2021-10-19,Colision,7625.84,1800,5825.84,5825.84,Pagado,0,10
1159,11864,2020,2021-09-20,2021-09-25,Colision,5752.21,1800,3952.21,3952.22,Pagado,0,9
1160,11874,2020,2020-04-27,2020-04-27,Colision,7311.91,1800,5511.91,5511.9,Pagado,0,4
1161,11883,2020,2020-06-16,2020-06-21,Colision,5759.9,1800,3959.9,3959.9,Pagado,0,6
1162,11890,2020,2020-07-11,2020-07-16,Danos,4904.63,1800,3104.63,3104.63,Pagado,0,7
1163,11890,2020,2020-10-01,2020-10-10,Colision,5043.23,1800,3243.23,3243.23,Pagado,0,10
1164,11909,2020,2020-09-03,2020-09-05,Robo Parcial,15408.18,2311.23,13096.95,13096.94,Pagado,0,9
1165,11915,2020,2020-09-15,2020-09-17,Colision,9771.24,1800,7971.24,7971.25,Pagado,0,9
1166,11946,2020,2021-08-14,2021-08-22,Robo Parcial,28952.96,4342.94,24610.02,24610.02,Pagado,0,8
1167,11956,2020,2021-04-26,2021-04-28,Colision,24701.83,3705.27,20996.55,20996.55,Pagado,0,4
1168,11958,2020,2020-03-06,2020-03-13,Colision,34800.07,5220.01,29580.06,29580.059999999998,Pagado,0,3
1169,11960,2020,2021-03-24,2021-03-28,Danos,10048.07,1800,8248.07,8248.06,Pagado,0,3
1170,11962,2020,2021-06-19,2021-06-26,Robo Parcial,28403.44,4260.52,24142.92,24142.91,Pagado,0,6
1171,11966,2020,2020-11-04,2020-11-04,Colision,4216.92,1800,2416.92,2416.92,Pagado,0,11
1172,11971,2020,2020-03-24,2020-04-06,Robo Parcial,32527.33,4879.1,27648.23,27648.23,Pagado,0,3
1173,11972,2020,2020-12-25,2021-01-03,Colision,3761.28,1800,1961.28,1961.2900000000002,Pagado,0,12
1174,11990,2020,2021-08-09,2021-08-18,Danos,55509.48,8326.42,47183.06,0,Rechazado,0,8
1175,11995,2020,2020-08-14,2020-08-16,Colision,11829.46,1800,10029.46,10029.47,Pagado,0,8
1176,12006,2021,2021-12-28,2022-01-02,Colision,7504.14,1800,5704.14,0,Rechazado,0,12
1177,12012,2021,2022-01-07,2022-01-18,Robo Total,85491.72,12823.76,72667.96,72667.96,Pagado,0,1
1178,12017,2021,2022-06-05,2022-06-12,Danos,21696.95,3254.54,18442.4,18442.41,Pagado,0,6
1179,12033,2021,2022-01-20,2022-01-20,Danos,9547.37,1800,7747.37,7747.36,Pagado,0,1
1180,12049,2021,2021-06-14,2021-06-29,Danos,28745.51,4311.83,24433.68,24433.68,Pagado,0,6
1181,12052,2021,2022-02-05,2022-02-17,Colision,11932.96,1800,10132.96,10132.960000000001,Pagado,0,2
1182,12061,2021,2021-11-24,2021-11-26,Robo Parcial,15616.75,2342.51,13274.24,13274.24,Pagado,0,11
1183,12064,2021,2022-03-06,2022-03-09,Danos,7880.19,1800,6080.19,6080.200000000001,Pagado,0,3
1184,12081,2021,2021-05-20,2021-05-31,Colision,18104.53,2715.68,15388.85,15388.85,Pagado,0,5
1185,12081,2021,2021-06-11,2021-06-20,Colision,43551.89,6532.78,37019.11,37019.11,Pagado,0,6
1186,12087,2021,2022-07-15,2022-07-18,Danos,14701.61,2205.24,12496.37,12496.36,Pagado,0,7
1187,12087,2021,2022-05-28,2022-06-03,Colision,12684.73,1902.71,10782.02,10782.02,Pagado,0,5
1188,12091,2021,2021-11-09,2021-11-17,Colision,1081.89,1800,0,0,Pagado,0,11
1189,12095,2021,2021-12-11,2021-12-11,Colision,17477.6,2621.64,14855.96,14855.949999999999,Pagado,0,12
1190,12095,2021,2022-01-12,2022-01-17,Colision,12760.85,1914.13,10846.72,10846.72,Pagado,0,1
1191,12107,2021,2021-08-26,2021-08-30,Colision,44347.59,6652.14,37695.46,37695.46,Pagado,0,8
1192,12110,2021,2021-11-29,2021-12-14,Danos,11527.14,1800,9727.14,9727.14,Pagado,0,11
1193,12114,2021,2022-06-20,2022-07-05,Colision,29516.08,4427.41,25088.67,25088.670000000002,Pagado,0,6
1194,12117,2021,2022-04-22,2022-04-25,Colision,32313.89,4847.08,27466.8,27466.79,Pagado,0,4
1195,12118,2021,2021-10-21,2021-10-21,Colision,16073.71,2411.06,13662.65,13662.65,Pagado,0,10
1196,12128,2021,2021-11-03,2021-11-12,Colision,23404.14,3510.62,19893.52,19893.52,Pagado,0,11
1197,12129,2021,2021-10-06,2021-10-08,Colision,24242.2,3636.33,20605.87,20605.87,Pagado,0,10
1198,12131,2021,2021-11-02,2021-11-02,Danos,9853.03,1800,8053.03,8053.0199999999995,Pagado,0,11
1199,12138,2021,2021-11-24,2021-12-09,Danos,9218.53,1800,7418.53,7418.530000000001,Pagado,0,11
1200,12140,2021,2021-05-11,2021-05-12,Colision,10757.98,1800,8957.98,8957.99,Pagado,0,5
1201,12159,2021,2021-09-13,2021-09-20,Colision,18249.44,2737.42,15512.02,15512.02,Pagado,0,9
1202,12171,2021,2022-04-13,2022-04-16,Danos,13813.34,2072,11741.34,11741.34,Pagado,0,4
1203,12171,2021,2022-05-04,2022-05-16,Colision,22177.63,3326.64,18850.99,18850.99,Pagado,0,5
1204,12187,2021,2021-05-16,2021-05-25,Colision,13653.68,2048.05,11605.63,11605.64,Pagado,0,5
1205,12188,2021,2021-12-20,2021-12-26,Colision,21674.96,3251.24,18423.71,18423.71,Pagado,0,12
1206,12197,2021,2021-03-07,2021-03-11,Danos,18670.99,2800.65,15870.34,15870.34,Pagado,0,3
1207,12205,2021,2021-11-22,2021-11-27,Robo Parcial,8469.39,1800,6669.39,6669.39,Pagado,0,11
1208,12218,2021,2021-05-15,2021-05-19,Colision,2937.54,1800,1137.54,0,Rechazado,0,5
1209,12221,2021,2021-11-05,2021-11-16,Colision,17324.59,2598.69,14725.91,14725.91,Pagado,0,11
1210,12228,2021,2022-07-01,2022-07-09,Colision,34043.76,5106.56,28937.19,28937.190000000002,Pagado,0,7
1211,12250,2021,2021-10-22,2021-11-01,Colision,28360.63,4254.1,24106.54,24106.54,Pagado,0,10
1212,12267,2021,2022-01-04,2022-01-12,Danos,26054.78,3908.22,22146.57,22146.57,Pagado,0,1
1213,12283,2021,2022-01-18,2022-01-27,Danos,6819.27,1800,5019.27,5019.2699999999995,Pagado,0,1
1214,12301,2021,2021-02-24,2021-03-03,Colision,990.44,1800,0,0,Pagado,0,2
1215,12303,2021,2022-07-19,2022-07-23,Colision,11235.47,1800,9435.47,9435.470000000001,Pagado,0,7
1216,12306,2021,2022-09-28,2022-10-07,Colision,20996.96,3149.54,17847.41,17847.420000000002,Pagado,0,9
1217,12309,2021,2021-05-06,2021-05-14,Colision,20027.87,3004.18,17023.69,17023.69,Pagado,0,5
1218,12319,2021,2022-01-08,2022-01-12,Colision,1221.64,1800,0,0,Pagado,0,1
1219,12321,2021,2021-08-21,2021-08-31,Danos,49004.73,7350.71,41654.02,41654.02,Pagado,0,8
1220,12340,2021,2022-05-18,2022-05-18,Colision,25494.36,3824.15,21670.21,21670.21,Pagado,0,5
1221,12341,2021,2022-01-22,2022-01-25,Danos,10235.35,1800,8435.35,8435.35,Pagado,0,1
1222,12353,2021,2021-03-07,2021-03-22,Robo Parcial,31778.99,4766.85,27012.14,27012.14,Pagado,0,3
1223,12353,2021,2021-08-22,2021-08-22,Colision,8943.45,1800,7143.45,7143.45,Pagado,0,8
1224,12355,2021,2021-09-05,2021-09-14,Robo Total,71850,10777.5,61072.5,61072.5,Pagado,0,9
1225,12359,2021,2022-04-02,2022-04-11,Incendio,138893.93,20834.09,118059.84,118059.84,Pagado,0,4
1226,12377,2021,2022-01-08,2022-01-23,Colision,8423.2,1800,6623.2,6623.21,Pagado,0,1
1227,12384,2021,2022-01-09,2022-01-17,Colision,60026.43,9003.96,51022.47,51022.47,Pagado,0,1
1228,12389,2021,2022-09-05,2022-09-19,Colision,15605.3,2340.79,13264.5,13264.5,Pagado,0,9
1229,12390,2021,2021-06-30,2021-07-14,Colision,39432.74,5914.91,33517.83,33517.83,Pagado,0,6
1230,12395,2021,2022-04-14,2022-04-27,Colision,8109.22,1800,6309.22,6309.22,Pagado,0,4
1231,12403,2021,2021-09-04,2021-09-11,Colision,28409.6,4261.44,24148.16,24148.16,Pagado,0,9
1232,12410,2021,2021-07-05,2021-07-18,Colision,12194.26,1829.14,10365.12,0,Rechazado,0,7
1233,12431,2021,2021-08-21,2021-08-28,Colision,32650.38,4897.56,27752.82,27752.82,Pagado,0,8
1234,12433,2021,2021-04-23,2021-04-27,Colision,9620.64,1800,7820.64,0,Rechazado,0,4
1235,12435,2021,2021-08-31,2021-09-06,Colision,62820.01,9423,53397.01,53397.009999999995,Pagado,0,8
1236,12459,2021,2022-06-16,2022-06-16,Danos,54064.8,8109.72,45955.08,45955.07,Pagado,0,6
1237,12469,2021,2021-07-10,2021-07-13,Colision,85818.57,12872.78,72945.78,72945.78,Pagado,0,7
1238,12475,2021,2022-01-27,2022-02-10,Robo Parcial,26184,3927.6,22256.4,22256.39,Pagado,0,1
1239,12489,2021,2021-07-07,2021-07-16,Colision,26479.82,3971.97,22507.84,22507.84,Pagado,0,7
1240,12500,2021,2021-12-31,2022-01-10,Danos,7968.84,1800,6168.84,6168.84,Pagado,0,12
1241,12513,2021,2022-03-06,2022-03-07,Danos,33646.57,5046.99,28599.58,28599.59,Pagado,0,3
1242,12523,2021,2021-07-01,2021-07-08,Robo Parcial,19949.77,2992.47,16957.31,16957.3,Pagado,0,7
1243,12527,2021,2021-09-29,2021-10-03,Danos,16377.08,2456.56,13920.51,13920.51,Pagado,0,9
1244,12549,2021,2022-08-06,2022-08-17,Colision,19364.63,2904.69,16459.94,16459.94,Pagado,0,8
1245,12554,2021,2022-02-17,2022-02-22,Danos,4248.95,1800,2448.95,0,Rechazado,0,2
1246,12566,2021,2021-05-14,2021-05-25,Colision,5488.17,1800,3688.17,3688.16,Pagado,0,5
1247,12579,2021,2022-02-24,2022-02-24,Robo Total,130840.71,19626.11,111214.6,111214.6,Pagado,0,2
1248,12587,2021,2021-02-01,2021-02-08,Danos,17181.78,2577.27,14604.51,14604.51,Pagado,0,2
1249,12594,2021,2021-02-24,2021-03-01,Colision,2406.79,1800,606.79,606.78,Pagado,0,2
1250,12608,2021,2021-09-25,2021-10-09,Colision,37774.08,5666.11,32107.97,32107.97,Pagado,0,9
1251,12616,2021,2021-10-17,2021-10-22,Colision,35940.81,5391.12,30549.68,30549.68,Pagado,0,10
1252,12620,2021,2022-06-01,2022-06-08,Danos,16079.85,2411.98,13667.87,13667.87,Pagado,0,6
1253,12628,2021,2022-05-16,2022-05-20,Colision,17699.46,2654.92,15044.54,15044.53,Pagado,0,5
1254,12635,2021,2022-06-22,2022-06-27,Danos,29518.65,4427.8,25090.85,25090.85,Pagado,0,6
1255,12648,2021,2022-04-28,2022-05-13,Incendio,192398.6,28859.79,163538.81,163538.81,Pagado,0,4
1256,12666,2021,2021-11-05,2021-11-10,Colision,26531.19,3979.68,22551.51,22551.51,Pagado,0,11
1257,12677,2021,2022-09-09,2022-09-24,Colision,10823.12,1800,9023.12,9023.12,Pagado,0,9
1258,12678,2021,2022-02-03,2022-02-08,Colision,10520.84,1800,8720.84,8720.84,Pagado,0,2
1259,12714,2021,2022-01-15,2022-01-23,Robo Parcial,7091.07,1800,5291.07,5291.07,Pagado,0,1
1260,12757,2021,2021-07-18,2021-07-25,Robo Total,107653,16147.95,91505.05,91505.04,Pagado,0,7
1261,12765,2021,2021-09-05,2021-09-18,Robo Parcial,4252.01,1800,2452.01,2452.0099999999998,Pagado,0,9
1262,12770,2021,2022-02-10,2022-02-16,Colision,3772.45,1800,1972.45,1972.45,Pagado,0,2
1263,12779,2021,2021-09-12,2021-09-26,Colision,47944.17,7191.63,40752.55,40752.55,Pagado,0,9
1264,12783,2021,2022-01-09,2022-01-13,Colision,9670.32,1800,7870.32,7870.3099999999995,Pagado,0,1
1265,12791,2021,2022-09-23,2022-10-01,Colision,14900.84,2235.13,12665.72,12665.71,Pagado,0,9
1266,12812,2021,2021-08-25,2021-09-02,Robo Parcial,16196.05,2429.41,13766.64,13766.65,Pagado,0,8
1267,12812,2021,2021-06-26,2021-07-10,Colision,6106.65,1800,4306.65,4306.65,Pagado,0,6
1268,12826,2021,2021-05-28,2021-06-05,Danos,10118.54,1800,8318.54,8318.53,Pagado,0,5
1269,12858,2021,2022-05-10,2022-05-16,Colision,7324.59,1800,5524.59,5524.59,Pagado,0,5
1270,12860,2021,2022-07-20,2022-08-02,Colision,10221.68,1800,8421.68,8421.68,Pagado,0,7
1271,12862,2021,2021-05-10,2021-05-12,Robo Total,57708.49,8656.27,49052.22,49052.229999999996,Pagado,0,5
1272,12864,2021,2021-11-23,2021-11-25,Colision,20845.88,3126.88,17718.99,17718.989999999998,Pagado,0,11
1273,12872,2021,2022-01-13,2022-01-23,Colision,9261.47,1800,7461.47,7461.469999999999,Pagado,0,1
1274,12881,2021,2021-10-02,2021-10-12,Colision,39531.61,5929.74,33601.87,33601.869999999995,Pagado,0,10
1275,12882,2021,2022-06-19,2022-07-04,Robo Total,138558,20783.7,117774.3,117774.3,Pagado,0,6
1276,12885,2021,2021-11-11,2021-11-16,Colision,29211.94,4381.79,24830.15,24830.14,Pagado,0,11
1277,12887,2021,2021-10-25,2021-10-26,Danos,24860.04,3729.01,21131.04,21131.04,Pagado,0,10
1278,12896,2021,2022-05-25,2022-06-02,Robo Total,139350,20902.5,118447.5,118447.5,Pagado,0,5
1279,12901,2021,2022-07-28,2022-08-09,Colision,62493.76,9374.06,53119.69,53119.69,Pagado,0,7
1280,12922,2021,2022-05-10,2022-05-10,Colision,20573.51,3086.03,17487.48,17487.48,Pagado,0,5
1281,12965,2021,2021-06-24,2021-07-01,Colision,17627.12,2644.07,14983.05,14983.05,Pagado,0,6
1282,12970,2021,2021-11-01,2021-11-13,Danos,16385.58,2457.84,13927.75,13927.76,Pagado,0,11
1283,12982,2021,2022-01-25,2022-01-30,Danos,10347.06,1800,8547.06,8547.06,Pagado,0,1
1284,13018,2021,2021-11-24,2021-12-08,Robo Total,157573.92,23636.09,133937.83,133937.82,Pagado,0,11
1285,13019,2021,2021-09-03,2021-09-04,Danos,10775.59,1800,8975.59,8975.59,Pagado,0,9
1286,13030,2021,2022-06-29,2022-07-03,Colision,14871.48,2230.72,12640.76,12640.76,Pagado,0,6
1287,13047,2021,2021-12-10,2021-12-15,Colision,6952.67,1800,5152.67,5152.67,Pagado,0,12
1288,13074,2021,2022-10-31,2022-11-15,Colision,11742.37,1800,9942.37,9942.37,Pagado,0,10
1289,13082,2021,2021-11-05,2021-11-15,Colision,11254.65,1800,9454.65,9454.65,Pagado,0,11
1290,13096,2021,2021-07-16,2021-07-21,Danos,31363.1,4704.46,26658.63,26658.63,Pagado,0,7
1291,13105,2021,2021-11-24,2021-12-02,Colision,2700.24,1800,900.24,900.24,Pagado,0,11
1292,13126,2021,2022-10-14,2022-10-22,Colision,28494.53,4274.18,24220.35,24220.350000000002,Pagado,0,10
1293,13127,2021,2021-04-03,2021-04-06,Colision,2788.73,1800,988.73,988.7299999999999,Pagado,0,4
1294,13136,2021,2021-08-03,2021-08-08,Colision,63595.64,9539.35,54056.29,54056.29,Pagado,0,8
1295,13138,2021,2021-11-06,2021-11-19,Colision,15653.51,2348.03,13305.48,13305.49,Pagado,0,11
1296,13143,2021,2022-03-22,2022-03-22,Colision,15789.68,2368.45,13421.23,13421.23,Pagado,0,3
1297,13155,2021,2021-12-28,2022-01-09,Robo Parcial,1254.39,1800,0,0,Pagado,0,12
1298,13170,2021,2022-03-17,2022-03-21,Colision,77665.07,11649.76,66015.31,66015.3,Pagado,0,3
1299,13171,2021,2022-03-07,2022-03-08,Danos,23650.22,3547.53,20102.69,20102.69,Pagado,0,3
1300,13179,2021,2021-08-01,2021-08-08,Robo Parcial,21761.43,3264.21,18497.21,18497.219999999998,Pagado,0,8
1301,13184,2021,2022-02-06,2022-02-07,Danos,5871.54,1800,4071.54,4071.5299999999997,Pagado,0,2
1302,13189,2021,2021-08-13,2021-08-25,Robo Total,142078,21311.7,120766.3,120766.31,Pagado,0,8
1303,13194,2021,2021-06-14,2021-06-20,Colision,637.56,1800,0,0,Pagado,0,6
1304,13217,2021,2022-06-15,2022-06-15,Robo Parcial,2763.82,1800,963.82,963.8199999999999,Pagado,0,6
1305,13217,2021,2022-11-19,2022-11-30,Danos,9567.97,1800,7767.97,7767.969999999999,Pagado,0,11
1306,13217,2021,2022-04-17,2022-04-24,Colision,11118.67,1800,9318.67,9318.67,Pagado,0,4
1307,13220,2021,2021-07-26,2021-08-05,Colision,3711.14,1800,1911.14,1911.14,Pagado,0,7
1308,13222,2021,2022-01-11,2022-01-15,Danos,1339.7,1800,0,0,Rechazado,0,1
1309,13237,2021,2021-08-01,2021-08-11,Danos,8234.62,1800,6434.62,6434.62,Pagado,0,8
1310,13252,2021,2022-06-20,2022-06-29,Colision,34089.72,5113.46,28976.26,28976.260000000002,Pagado,0,6
1311,13257,2021,2021-09-23,2021-10-03,Colision,76540.88,11481.13,65059.75,65059.75,Pagado,0,9
1312,13283,2021,2022-06-16,2022-06-25,Colision,42100.68,6315.1,35785.58,35785.590000000004,Pagado,0,6
1313,13285,2021,2022-04-14,2022-04-27,Danos,11792.25,1800,9992.25,9992.26,Pagado,0,4
1314,13294,2021,2021-10-01,2021-10-03,Colision,21010.86,3151.63,17859.23,17859.24,Pagado,0,10
1315,13306,2021,2022-04-17,2022-04-22,Robo Total,111542,16731.3,94810.7,94810.7,Pagado,0,4
1316,13307,2021,2022-06-28,2022-07-11,Danos,10322.95,1800,8522.95,8522.95,Pagado,0,6
1317,13320,2021,2022-05-28,2022-06-02,Danos,2735.13,1800,935.13,935.14,Pagado,0,5
1318,13339,2021,2021-08-08,2021-08-20,Colision,10190.58,1800,8390.58,8390.58,Pagado,0,8
1319,13349,2021,2021-12-30,2022-01-06,Robo Total,91946,13791.9,78154.1,78154.09,Pagado,0,12
1320,13350,2021,2022-04-07,2022-04-19,Colision,41428.49,6214.27,35214.22,35214.22,Pagado,0,4
1321,13354,2021,2021-11-25,2021-11-30,Colision,8147.52,1800,6347.52,6347.5199999999995,Pagado,0,11
1322,13372,2021,2021-06-06,2021-06-08,Colision,15620.42,2343.06,13277.35,13277.35,Pagado,0,6
1323,13384,2021,2022-06-10,2022-06-12,Colision,5400.84,1800,3600.84,3600.8399999999997,Pagado,0,6
1324,13395,2021,2021-10-29,2021-10-31,Colision,19832.12,2974.82,16857.3,16857.29,Pagado,0,10
1325,13405,2021,2021-10-08,2021-10-18,Colision,17576.18,2636.43,14939.75,14939.75,Pagado,0,10
1326,13406,2021,2022-01-26,2022-01-31,Danos,21988.12,3298.22,18689.9,18689.89,Pagado,0,1
1327,13442,2021,2021-04-24,2021-04-26,Colision,22363.23,3354.48,19008.75,19008.75,Pagado,0,4
1328,13444,2021,2021-10-17,2021-10-29,Colision,5795.78,1800,3995.78,3995.78,Pagado,0,10
1329,13459,2021,2022-07-05,2022-07-14,Colision,14688.78,2203.32,12485.47,0,Rechazado,0,7
1330,13473,2021,2022-06-07,2022-06-13,Colision,34579.84,5186.98,29392.87,29392.86,Pagado,0,6
1331,13475,2021,2021-10-17,2021-10-17,Colision,60959.12,9143.87,51815.25,51815.25,Pagado,0,10
1332,13507,2021,2022-05-24,2022-05-25,Colision,16026.16,2403.92,13622.24,13622.24,Pagado,0,5
1333,13516,2021,2022-04-19,2022-05-01,Robo Parcial,23285.16,3492.77,19792.39,19792.39,Pagado,0,4
1334,13521,2021,2022-08-21,2022-09-02,Colision,5415.38,1800,3615.38,3615.38,Pagado,0,8
1335,13533,2021,2021-11-17,2021-11-20,Colision,18414.27,2762.14,15652.13,15652.130000000001,Pagado,0,11
1336,13536,2021,2021-10-20,2021-11-04,Danos,17319.11,2597.87,14721.25,14721.25,Pagado,0,10
1337,13558,2021,2021-06-25,2021-07-02,Colision,16547.3,2482.09,14065.2,14065.2,Pagado,0,6
1338,13571,2021,2022-02-20,2022-02-20,Robo Total,146334.58,21950.19,124384.4,124384.41,Pagado,0,2
1339,13575,2021,2022-12-05,2022-12-16,Colision,20433.52,3065.03,17368.49,17368.5,Pagado,0,12
1340,13602,2021,2022-05-13,2022-05-13,Robo Parcial,1715.93,1800,0,0,Pagado,0,5
1341,13611,2021,2022-05-11,2022-05-25,Colision,3098.85,1800,1298.85,1298.85,Pagado,0,5
1342,13619,2021,2022-01-28,2022-02-12,Robo Parcial,6055.91,1800,4255.91,4255.91,Pagado,0,1
1343,13643,2021,2021-06-30,2021-07-06,Colision,31330.83,4699.62,26631.2,26631.2,Pagado,0,6
1344,13650,2021,2021-06-13,2021-06-15,Colision,6988.81,1800,5188.81,5188.81,Pagado,0,6
1345,13672,2021,2021-06-04,2021-06-17,Robo Total,144833,21724.95,123108.05,123108.04,Pagado,0,6
1346,13697,2021,2022-07-17,2022-07-31,Danos,5728.99,1800,3928.99,3928.9900000000002,Pagado,0,7
1347,13705,2021,2022-01-28,2022-02-09,Colision,27347.07,4102.06,23245.01,23245.01,Pagado,0,1
1348,13710,2021,2022-06-05,2022-06-20,Colision,4040.15,1800,2240.15,2240.14,Pagado,0,6
1349,13731,2021,2021-12-07,2021-12-22,Colision,5454.01,1800,3654.01,3654,Pagado,0,12
1350,13738,2021,2022-08-22,2022-09-03,Colision,25489.38,3823.41,21665.97,0,Rechazado,0,8
1351,13746,2021,2022-01-14,2022-01-26,Colision,6559.62,1800,4759.62,4759.610000000001,Pagado,0,1
1352,13753,2021,2022-01-04,2022-01-17,Robo Parcial,6345.37,1800,4545.37,4545.37,Pagado,0,1
1353,13756,2021,2021-09-27,2021-10-01,Danos,20072.02,3010.8,17061.22,17061.23,Pagado,0,9
1354,13758,2021,2022-06-19,2022-06-30,Colision,74684.96,11202.74,63482.22,63482.219999999994,Pagado,0,6
1355,13772,2021,2022-07-02,2022-07-07,Robo Parcial,7038,1800,5238,5238,Pagado,0,7
1356,13779,2021,2022-04-23,2022-05-03,Danos,25658.5,3848.77,21809.72,21809.72,Pagado,0,4
1357,13792,2021,2021-12-16,2021-12-23,Robo Parcial,12230.58,1834.59,10395.99,10396,Pagado,0,12
1358,13802,2021,2021-05-15,2021-05-27,Colision,8632.54,1800,6832.54,6832.54,Pagado,0,5
1359,13807,2021,2021-06-23,2021-06-24,Danos,33516.96,5027.54,28489.42,0,Rechazado,0,6
1360,13811,2021,2021-07-29,2021-08-10,Danos,9437.5,1800,7637.5,7637.5,Pagado,0,7
1361,13811,2021,2021-05-08,2021-05-14,Colision,5331.14,1800,3531.14,3531.14,Pagado,0,5
1362,13824,2021,2021-12-03,2021-12-14,Danos,5848.01,1800,4048.01,4048.0099999999998,Pagado,0,12
1363,13825,2021,2022-01-31,2022-01-31,Colision,7157.82,1800,5357.82,5357.82,Pagado,0,1
1364,13829,2021,2021-09-30,2021-09-30,Colision,30480.03,4572,25908.03,25908.03,Pagado,0,9
1365,13837,2021,2021-03-05,2021-03-14,Colision,43481.81,6522.27,36959.54,36959.55,Pagado,0,3
1366,13865,2021,2021-08-28,2021-09-06,Colision,18539.54,2780.93,15758.61,15758.61,Pagado,0,8
1367,13866,2021,2022-04-09,2022-04-19,Danos,12841.58,1926.24,10915.35,10915.35,Pagado,0,4
1368,13869,2021,2022-02-12,2022-02-17,Colision,4464.55,1800,2664.55,2664.56,Pagado,0,2
1369,13871,2021,2022-01-23,2022-02-04,Danos,15359.09,2303.86,13055.22,13055.220000000001,Pagado,0,1
1370,13876,2021,2021-12-12,2021-12-25,Colision,9053.57,1800,7253.57,7253.5599999999995,Pagado,0,12
1371,13895,2021,2022-09-03,2022-09-17,Colision,14717.03,2207.56,12509.48,12509.49,Pagado,0,9
1372,13907,2021,2021-08-27,2021-09-09,Danos,6353.99,1800,4553.99,4554,Pagado,0,8
1373,13911,2021,2022-01-07,2022-01-16,Colision,37468.86,5620.33,31848.53,31848.53,Pagado,0,1
1374,13943,2021,2022-02-05,2022-02-16,Robo Parcial,12260.56,1839.08,10421.48,10421.48,Pagado,0,2
1375,13953,2021,2022-01-07,2022-01-17,Colision,839.58,1800,0,0,Pagado,0,1
