poliza_id,anio_suscripcion,numero_renovacion,poliza_original_id,poliza_status,edad_conductor,experiencia_anos,score_crediticio,genero,estado,codigo_postal,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,ano_vehiculo,canal_venta,fecha_inicio,fecha_vencimiento,exposicion,suma_asegurada,prima_neta
9192,2020,0,NA,No Renovada,46,28,713,M,Veracruz,100329,Toyota,Corolla,Sedan,2013,Agente,2020-04-05,2021-04-05,1,220552,2280.5691691789634
9193,2020,0,NA,Vigente,36,17,584,M,Coahuila,31988,Volkswagen,Jetta,Sedan,2009,Directo,2020-05-12,2021-05-12,1,171903,2165.1803498159265
9194,2020,0,NA,Vigente,46,28,549,F,Estado de Mexico,52838,Nissan,Versa,Sedan,2009,Agente,2020-09-03,2021-09-03,1,114913,2773.5202991416013
9195,2020,0,NA,Vigente,29,11,599,F,Puebla,73942,Toyota,Yaris,Hatchback,2014,Agente,2020-02-02,2021-02-02,1,137815,2078.28328255166
9196,2020,0,NA,Vigente,48,30,630,M,Coahuila,28190,Honda,Civic,Sedan,2014,Banco,2020-08-02,2021-08-02,1,256300,2364.477548258898
9197,2020,0,NA,Vigente,30,12,616,F,Baja California,21503,Chevrolet,Aveo,Sedan,2013,Banco,2020-01-12,2021-01-12,1,125771,2258.9331460680287
9198,2020,0,NA,Vigente,49,31,638,M,Nuevo Leon,67239,Chevrolet,Equinox,SUV,2013,Agente,2020-07-13,2021-07-13,1,251001,3266.9108651803704
9199,2020,0,NA,No Renovada,35,17,750,M,Coahuila,27307,Toyota,Corolla,Sedan,2009,Banco,2020-05-12,2021-05-12,1,221213,2282.1262654796315
9200,2020,0,NA,No Renovada,35,16,609,F,Jalisco,49233,Volkswagen,Vento,Sedan,2015,Agente,2020-07-26,2021-07-26,1,215447,2626.7251394120076
9201,2020,0,NA,Vigente,39,19,611,M,Coahuila,31793,Kia,Rio,Sedan,2011,Agente,2020-10-22,2021-10-22,1,108902,2011.8663541304022
9202,2020,0,NA,No Renovada,40,22,626,F,Nuevo Leon,67950,Volkswagen,Jetta,Sedan,2019,Banco,2020-08-02,2021-08-02,1,362132,3022.6733479794043
9203,2020,0,NA,Vigente,23,5,733,F,Chihuahua,37615,Chevrolet,Equinox,SUV,2015,Directo,2020-04-17,2021-04-17,1,256483,3829.6993041151213
9204,2020,0,NA,Vigente,50,32,551,M,Coahuila,33212,Seat,Ibiza,Hatchback,2010,Agente,2020-05-19,2021-05-19,1,107514,2186.0181024101453
9205,2020,0,NA,No Renovada,23,5,594,M,Ciudad de Mexico,10900,Chevrolet,Equinox,SUV,2013,Directo,2020-06-11,2021-06-11,1,231839,5112.601772583422
9206,2020,0,NA,Vigente,38,18,681,F,Tamaulipas,91312,Honda,Civic,Sedan,2014,Agente,2020-12-18,2021-12-18,1,270394,2397.4152906025597
9207,2020,0,NA,Vigente,49,31,737,M,Guanajuato,42515,Chevrolet,Equinox,SUV,2012,Agente,2020-03-08,2021-03-08,1,212619,2713.209347869161
9208,2020,0,NA,Vigente,31,9,706,M,Coahuila,32966,Chevrolet,Aveo,Sedan,2013,Agente,2020-06-20,2021-06-20,1,134956,2283.647112251993
9209,2020,0,NA,Vigente,40,22,610,F,Baja California,27178,Volkswagen,Jetta,Sedan,2014,Digital,2020-07-17,2021-07-17,1,190649,2209.849952247171
9210,2020,0,NA,No Renovada,32,11,738,F,Tamaulipas,91998,Toyota,Yaris,Hatchback,2015,Banco,2020-12-07,2021-12-07,1,205851,2240.7811236815
9211,2020,0,NA,Vigente,28,10,627,M,Guanajuato,45051,Chevrolet,Equinox,SUV,2012,Directo,2020-05-12,2021-05-12,1,225876,3025.753499371934
9212,2020,0,NA,Vigente,34,16,716,F,Veracruz,96601,Honda,Civic,Sedan,2015,Digital,2020-06-04,2021-06-04,1,239462,2557.529786074793
9213,2020,0,NA,Vigente,23,5,693,M,Michoacan,65426,Nissan,Versa,Sedan,2012,Agente,2020-08-28,2021-08-28,1,171569,2921.91518135032
9214,2020,0,NA,Vigente,37,17,674,F,Jalisco,45939,Volkswagen,Jetta,Sedan,2012,Agente,2020-04-28,2021-04-28,1,178748,2525.978089959958
9215,2020,0,NA,Vigente,30,12,721,F,Coahuila,34846,Honda,Civic,Sedan,2012,Banco,2020-07-01,2021-07-01,1,193759,2438.9563194508014
9216,2020,0,NA,Vigente,39,19,606,M,Tamaulipas,88719,Ford,EcoSport,SUV,2010,Directo,2020-09-19,2021-09-19,1,126389,2465.1785041463654
9217,2020,0,NA,No Renovada,38,20,658,F,Estado de Mexico,57945,Nissan,March,Hatchback,2012,Agente,2020-03-15,2021-03-15,1,139935,2591.823088196279
9218,2020,0,NA,Vigente,29,10,718,F,Coahuila,27729,Volkswagen,Jetta,Sedan,2012,Directo,2020-02-08,2021-02-08,1,219838,2506.775650847728
9219,2020,0,NA,Vigente,45,27,586,F,Coahuila,26235,Nissan,Versa,Sedan,2011,Agente,2020-07-09,2021-07-09,1,146051,2102.997305110963
9220,2020,0,NA,Vigente,32,14,735,M,Estado de Mexico,50454,Chevrolet,Aveo,Sedan,2014,Agente,2020-06-12,2021-06-12,1,110557,3034.5924000864356
9221,2020,0,NA,Vigente,28,7,595,M,Estado de Mexico,52659,Honda,Civic,Sedan,2013,Agente,2020-12-17,2021-12-17,1,239551,3500.091957553172
9222,2020,0,NA,Vigente,29,10,640,M,Baja California,30790,Ford,EcoSport,SUV,2013,Agente,2020-05-04,2021-05-04,1,159345,2817.227701989164
9223,2020,0,NA,Vigente,35,17,591,M,Chihuahua,32650,Ford,EcoSport,SUV,2009,Agente,2020-12-09,2021-12-09,1,173738,2602.4961021517784
9224,2020,0,NA,Vigente,38,20,694,F,Puebla,74466,Honda,Civic,Sedan,2008,Directo,2020-02-15,2021-02-15,1,209504,2254.5071995649423
9225,2020,0,NA,Vigente,41,23,669,F,Sonora,86579,Chevrolet,Equinox,SUV,2016,Agente,2020-02-03,2021-02-03,1,347815,3091.6547521022612
9226,2020,0,NA,No Renovada,44,26,721,M,Jalisco,53837,Ford,Fiesta,Hatchback,2013,Agente,2020-01-08,2021-01-08,1,130601,2169.184674120235
9227,2020,0,NA,Vigente,33,13,623,F,Estado de Mexico,56323,Mazda,Mazda3,Sedan,2009,Banco,2020-03-19,2021-03-19,1,126069,3092.272554372369
9228,2020,0,NA,Vigente,52,34,700,M,Chihuahua,37998,Nissan,Versa,Sedan,2013,Agente,2020-11-26,2021-11-26,1,127350,2468.938624098962
9229,2020,0,NA,Vigente,26,4,NA,M,Michoacan,59349,Hyundai,Accent,Sedan,2013,Digital,2020-10-14,2021-10-14,1,100197,2189.0690721909637
9230,2020,0,NA,Vigente,20,1,642,F,Coahuila,28371,Nissan,March,Hatchback,2018,Agente,2020-04-08,2021-04-08,1,208920,2758.931694135124
9231,2020,0,NA,Vigente,37,17,645,F,Veracruz,98880,Ford,Fiesta,Hatchback,2010,Agente,2020-10-28,2021-10-28,1,74370,1744.8969736443178
9232,2020,0,NA,Vigente,36,18,623,M,Coahuila,31216,Nissan,Versa,Sedan,2009,Directo,2020-02-25,2021-02-25,1,145486,2101.629073754676
9233,2020,0,NA,Vigente,25,7,710,F,Coahuila,26277,Nissan,Sentra,Sedan,2012,Banco,2020-04-08,2021-04-08,1,166382,2367.159439950388
9234,2020,0,NA,No Renovada,39,21,663,M,Estado de Mexico,54066,Nissan,Versa,Sedan,2015,Directo,2020-04-25,2021-04-25,1,188804,3018.0067814135296
9235,2020,0,NA,Vigente,43,25,678,M,Guanajuato,37424,Nissan,Versa,Sedan,2012,Agente,2020-02-16,2021-02-16,1,148647,2109.2782580022413
9236,2020,0,NA,No Renovada,34,15,627,F,Estado de Mexico,51409,Ford,Fiesta,Hatchback,2012,Directo,2020-08-18,2021-08-18,1,98006,2709.526920734428
9237,2020,0,NA,Vigente,39,21,616,M,Coahuila,31532,Toyota,Corolla,Sedan,2009,Banco,2020-10-04,2021-10-04,1,209444,2254.365464441022
9238,2020,0,NA,Vigente,28,8,593,F,Coahuila,31582,Ford,Fiesta,Hatchback,2013,Agente,2020-06-06,2021-06-06,1,85335,1947.8296882026418
9239,2020,0,NA,Vigente,26,7,700,M,Coahuila,28775,Volkswagen,Polo,Hatchback,2008,Banco,2020-03-04,2021-03-04,1,105396,1998.5686933825984
9240,2020,0,NA,Vigente,37,16,NA,F,Coahuila,25565,Nissan,March,Hatchback,2011,Digital,2020-06-14,2021-06-14,1,106293,1818.9153420509767
9241,2020,0,NA,No Renovada,42,23,703,F,Coahuila,31803,Honda,Civic,Sedan,2006,Banco,2020-05-13,2021-05-13,1,171589,2164.429447240606
9242,2020,0,NA,Vigente,49,29,577,F,Estado de Mexico,59343,Honda,Civic,Sedan,2014,Agente,2020-07-07,2021-07-07,1,269896,3279.0825624110803
9243,2020,0,NA,Vigente,30,12,536,M,Michoacan,58698,Honda,Civic,Sedan,2012,Agente,2020-06-19,2021-06-19,1,260434,2611.560721579892
9244,2020,0,NA,Vigente,43,25,583,F,Chihuahua,38165,Toyota,Yaris,Hatchback,2015,Directo,2020-12-04,2021-12-04,1,155549,1928.285292648983
9245,2020,0,NA,Vigente,41,21,712,M,Coahuila,26451,Toyota,Corolla,Sedan,2007,Banco,2020-10-25,2021-10-25,1,177842,2179.3654214377452
9246,2020,0,NA,Vigente,34,13,694,F,Guanajuato,41761,Volkswagen,Polo,Hatchback,2013,Agente,2020-05-24,2021-05-24,1,135033,2071.5225510867263
9247,2020,0,NA,Vigente,41,23,702,M,Coahuila,32314,Volkswagen,Jetta,Sedan,2011,Agente,2020-11-09,2021-11-09,1,172891,2167.542442799248
9248,2020,0,NA,Vigente,33,14,674,M,Coahuila,29573,Volkswagen,Vento,Sedan,2011,Digital,2020-01-10,2021-01-10,1,121190,2246.541818117195
9249,2020,0,NA,Vigente,32,11,679,M,Coahuila,26369,Nissan,March,Hatchback,2015,Digital,2020-11-22,2021-11-22,1,135156,2071.821727323638
9250,2020,0,NA,Vigente,19,0,676,F,Puebla,80065,Nissan,March,Hatchback,2013,Digital,2020-02-11,2021-02-11,1,143325,2567.0102788361946
9251,2020,0,NA,No Renovada,29,11,724,M,Baja California,30774,Volkswagen,Jetta,Sedan,2019,Agente,2020-04-06,2021-04-06,1,395880,2957.3300366635817
9252,2020,0,NA,Vigente,37,17,614,M,Ciudad de Mexico,09678,Nissan,Versa,Sedan,2014,Agente,2020-12-11,2021-12-11,1,175078,2973.261186003411
9253,2020,0,NA,Vigente,44,25,660,F,Jalisco,52456,Nissan,Versa,Sedan,2011,Digital,2020-04-27,2021-04-27,1,164763,2487.252088132555
9254,2020,0,NA,Vigente,31,13,672,M,Chihuahua,31056,Ford,EcoSport,SUV,2016,Digital,2020-10-28,2021-10-28,1,202290,2952.3173284646823
9255,2020,0,NA,Vigente,35,17,693,M,Jalisco,44579,Nissan,March,Hatchback,2012,Agente,2020-04-11,2021-04-11,1,135944,2182.881908129736
9256,2020,0,NA,No Renovada,55,37,670,F,Michoacan,67192,Ford,Fiesta,Hatchback,2017,Directo,2020-10-04,2021-10-04,1,158724,2322.260589400851
9257,2020,0,NA,Vigente,30,11,661,F,Estado de Mexico,58279,Volkswagen,Jetta,Sedan,2004,Agente,2020-07-04,2021-07-04,1,105591,3015.9433880146944
9258,2020,0,NA,No Renovada,30,12,620,M,Nuevo Leon,72533,Seat,Ibiza,Hatchback,2014,Directo,2020-09-09,2021-09-09,1,130683,2386.3348067931033
9259,2020,0,NA,Vigente,43,23,694,M,Guanajuato,44331,Honda,Civic,Sedan,2011,Digital,2020-07-29,2021-07-29,1,216846,2271.8346129863057
9260,2020,0,NA,No Renovada,30,12,576,M,Nuevo Leon,73057,Volkswagen,Vento,Sedan,2013,Directo,2020-10-24,2021-10-24,1,188197,2807.2302757342945
9261,2020,0,NA,Vigente,28,10,614,F,Nuevo Leon,68306,Nissan,March,Hatchback,2009,Agente,2020-05-14,2021-05-14,1,103530,2308.732518607695
9262,2020,0,NA,Vigente,39,21,754,M,Guanajuato,44026,Mazda,Mazda3,Sedan,2008,Agente,2020-07-27,2021-07-27,1,91452,1967.9177086625043
9263,2020,0,NA,Vigente,24,6,632,F,Coahuila,25449,Volkswagen,Vento,Sedan,2017,Banco,2020-12-07,2021-12-07,1,240574,3142.308764102874
9264,2020,0,NA,Vigente,53,33,645,F,Jalisco,53558,Ford,EcoSport,SUV,2011,Digital,2020-04-23,2021-04-23,1,177496,3631.0558387316028
9265,2020,0,NA,Vigente,30,11,754,F,Coahuila,32691,Nissan,Versa,Sedan,2014,Agente,2020-01-22,2021-01-22,1,129562,2269.1537157420266
9266,2020,0,NA,Vigente,32,14,680,M,Coahuila,25065,Volkswagen,Jetta,Sedan,2016,Agente,2020-05-03,2021-05-03,1,263746,2620.076438999735
9267,2020,0,NA,Vigente,33,15,614,F,Coahuila,33369,Toyota,Corolla,Sedan,2014,Banco,2020-10-18,2021-10-18,1,253226,2593.0123025161784
9268,2020,0,NA,Vigente,35,17,694,F,Tamaulipas,91821,Toyota,Corolla,Sedan,2014,Banco,2020-06-20,2021-06-20,1,245736,2339.740453773786
9269,2020,0,NA,Vigente,38,20,728,M,Jalisco,45865,Volkswagen,Vento,Sedan,2015,Directo,2020-10-23,2021-10-23,1,143576,2428.105712702994
9270,2020,0,NA,Vigente,39,21,734,M,Michoacan,61165,Chevrolet,Aveo,Sedan,2007,Agente,2020-03-12,2021-03-12,1,91927,1969.1275705907765
9271,2020,0,NA,Vigente,38,17,634,F,Chihuahua,33879,Seat,Ibiza,Hatchback,2010,Agente,2020-02-13,2021-02-13,1,117995,1845.286478600923
9272,2020,0,NA,Vigente,34,16,628,M,Estado de Mexico,50604,Honda,Civic,Sedan,2010,Directo,2020-08-03,2021-08-03,1,176184,3274.5624688828602
9273,2020,0,NA,Vigente,21,1,661,F,Coahuila,31180,Ford,EcoSport,SUV,2015,Digital,2020-04-26,2021-04-26,1,184208,3553.8036968441
9274,2020,0,NA,Vigente,31,10,NA,M,Jalisco,46070,Chevrolet,Aveo,Sedan,2015,Agente,2020-05-01,2021-05-01,1,129606,2627.578300568578
9275,2020,0,NA,Vigente,25,6,662,F,Coahuila,32219,Nissan,March,Hatchback,2014,Agente,2020-09-15,2021-09-15,1,161014,2134.231271360223
9276,2020,0,NA,Vigente,45,26,572,M,Puebla,75341,Nissan,March,Hatchback,2016,Agente,2020-11-12,2021-11-12,1,161112,1940.4238047289778
9277,2020,0,NA,Vigente,36,18,617,M,Jalisco,49100,Ford,Fiesta,Hatchback,2013,Directo,2020-07-28,2021-07-28,1,122249,2147.664875828173
9278,2020,0,NA,Vigente,31,11,736,M,Estado de Mexico,56792,Chevrolet,Aveo,Sedan,2014,Banco,2020-06-23,2021-06-23,1,141232,3147.976010680091
9279,2020,0,NA,No Renovada,36,15,624,F,Jalisco,47052,Nissan,Sentra,Sedan,2010,Agente,2020-03-09,2021-03-09,1,152159,2452.144511814029
9280,2020,0,NA,Vigente,28,10,515,F,Coahuila,29576,Kia,Rio,Sedan,2011,Agente,2020-11-16,2021-11-16,1,100018,2188.5732956762786
9281,2020,0,NA,Vigente,31,13,599,F,Guanajuato,37090,Nissan,March,Hatchback,2011,Directo,2020-01-30,2021-01-30,1,88872,1956.8834617178752
9282,2020,0,NA,No Renovada,37,18,NA,M,Coahuila,29452,Toyota,Corolla,Sedan,2013,Agente,2020-02-09,2021-02-09,1,208232,2251.501939414982
9283,2020,0,NA,No Renovada,38,20,662,F,Coahuila,31193,Volkswagen,Jetta,Sedan,2013,Agente,2020-07-30,2021-07-30,1,188686,2205.186053072627
9284,2020,0,NA,Vigente,39,21,678,F,Chihuahua,32314,Nissan,March,Hatchback,2015,Banco,2020-05-15,2021-05-15,1,158317,1934.3291696156925
9285,2020,0,NA,No Renovada,31,10,754,M,Coahuila,31987,Mazda,Mazda3,Sedan,2009,Agente,2020-12-10,2021-12-10,1,107395,2208.917763373115
9286,2020,0,NA,Vigente,26,8,695,F,Veracruz,100727,Honda,Civic,Sedan,2009,Agente,2020-05-07,2021-05-07,1,173628,2386.2342267500794
9287,2020,0,NA,Vigente,30,12,641,F,Estado de Mexico,53285,Volkswagen,Jetta,Sedan,2017,Agente,2020-10-07,2021-10-07,1,264341,3587.460608247243
9288,2020,0,NA,Vigente,38,19,630,M,Jalisco,50248,Chevrolet,Aveo,Sedan,2012,Agente,2020-10-16,2021-10-16,1,107726,2326.133268885886
9289,2020,0,NA,Vigente,26,4,662,F,Coahuila,30170,Toyota,Yaris,Hatchback,2013,Agente,2020-08-13,2021-08-13,1,124143,2044.9295190455387
9290,2020,0,NA,Vigente,25,7,NA,M,Veracruz,97334,Chevrolet,Equinox,SUV,2015,Agente,2020-07-08,2021-07-08,1,200670,2947.2568166952483
9291,2020,0,NA,Vigente,35,17,NA,F,Estado de Mexico,51558,Nissan,March,Hatchback,2013,Digital,2020-08-22,2021-08-22,1,113361,2510.888418357798
9292,2020,0,NA,Vigente,24,6,NA,M,Estado de Mexico,59827,Volkswagen,Polo,Hatchback,2015,Agente,2020-09-15,2021-09-15,1,143585,3513.807356833532
9293,2020,0,NA,No Renovada,40,19,678,M,Estado de Mexico,56442,Honda,Civic,Sedan,2010,Digital,2020-12-30,2021-12-30,1,203721,3066.407038520071
9294,2020,0,NA,Vigente,30,12,655,M,Chihuahua,35033,Toyota,Corolla,Sedan,2011,Digital,2020-04-03,2021-04-03,1,199801,2454.712117461379
9295,2020,0,NA,Vigente,34,13,713,F,Jalisco,47924,Volkswagen,Vento,Sedan,2011,Directo,2020-03-12,2021-03-12,1,139722,2658.9997371766517
9296,2020,0,NA,Vigente,20,1,686,F,Michoacan,62666,Volkswagen,Jetta,Sedan,2014,Agente,2020-03-07,2021-03-07,1,182109,2955.8754309422766
9297,2020,0,NA,Vigente,35,17,716,M,Nuevo Leon,72900,Nissan,March,Hatchback,2012,Digital,2020-03-20,2021-03-20,1,122054,2147.1607241922843
9298,2020,0,NA,Vigente,38,20,710,F,Tamaulipas,90641,Volkswagen,Vento,Sedan,2009,Agente,2020-09-26,2021-09-26,1,161575,2140.4294702375832
9299,2020,0,NA,Vigente,31,13,674,F,Sonora,87503,Honda,City,Sedan,2011,Agente,2020-01-27,2021-01-27,1,153875,2334.0902890237217
9300,2020,0,NA,Vigente,24,6,720,F,Estado de Mexico,55064,Ford,EcoSport,SUV,2011,Directo,2020-02-23,2021-02-23,1,164926,4761.023823685193
9301,2020,0,NA,Vigente,45,27,687,M,Tamaulipas,87960,Nissan,Versa,Sedan,2010,Directo,2020-01-03,2021-01-03,1,111999,2019.573404880194
9302,2020,0,NA,Vigente,35,13,615,F,Estado de Mexico,53098,Volkswagen,Vento,Sedan,2013,Digital,2020-02-03,2021-02-03,1,152498,2899.1083115095694
9303,2020,0,NA,No Renovada,41,21,648,F,Coahuila,28859,Volkswagen,Vento,Sedan,2014,Digital,2020-07-14,2021-07-14,1,150466,2113.6738897362766
9304,2020,0,NA,No Renovada,43,20,675,F,Baja California,23804,Toyota,Corolla,Sedan,2013,Agente,2020-08-12,2021-08-12,1,242334,2331.76442642162
9305,2020,0,NA,Vigente,34,13,694,F,Sonora,92535,Honda,City,Sedan,2010,Agente,2020-04-16,2021-04-16,1,133445,2279.592678493922
9306,2020,0,NA,Vigente,49,27,607,F,Puebla,72178,Volkswagen,Jetta,Sedan,2012,Agente,2020-02-26,2021-02-26,1,226175,2293.807663011953
9307,2020,0,NA,Vigente,40,19,549,F,Coahuila,28394,Toyota,Corolla,Sedan,2014,Digital,2020-12-15,2021-12-15,1,184397,2194.985219177192
9308,2020,0,NA,No Renovada,29,11,638,F,Jalisco,50509,Mazda,Mazda3,Sedan,2015,Directo,2020-12-08,2021-12-08,1,189100,2809.963799879068
9309,2020,0,NA,No Renovada,30,11,636,M,Estado de Mexico,53036,Nissan,March,Hatchback,2010,Directo,2020-09-19,2021-09-19,1,93181,2692.840737157721
9310,2020,0,NA,Vigente,44,25,624,M,Ciudad de Mexico,03181,Hyundai,Accent,Sedan,2006,Agente,2020-02-02,2021-02-02,1,75770,2637.527872574387
9311,2020,0,NA,No Renovada,31,8,635,F,Michoacan,62852,Nissan,Versa,Sedan,2018,Digital,2020-09-15,2021-09-15,1,229892,2532.804789425508
9312,2020,0,NA,Vigente,35,17,742,F,Baja California,25924,Mazda,Mazda3,Sedan,2015,Directo,2020-09-27,2021-09-27,1,208676,2252.5510590358513
9313,2020,0,NA,No Renovada,38,19,592,F,Coahuila,29686,Toyota,Yaris,Hatchback,2006,Agente,2020-11-29,2021-11-29,1,113586,1835.3863306324515
9314,2020,0,NA,Vigente,26,7,566,M,Coahuila,27874,Nissan,Versa,Sedan,2016,Agente,2020-08-23,2021-08-23,1,234317,2544.2430838150544
9315,2020,0,NA,Vigente,39,16,582,F,Estado de Mexico,54988,Chevrolet,Equinox,SUV,2010,Digital,2020-02-16,2021-02-16,1,191952,3632.5138453560867
9316,2020,0,NA,Vigente,34,16,561,F,Estado de Mexico,50933,Toyota,Corolla,Sedan,2013,Agente,2020-04-23,2021-04-23,1,185332,3307.379655770972
9317,2020,0,NA,Vigente,21,3,681,F,Michoacan,60676,Hyundai,Accent,Sedan,2011,Agente,2020-09-22,2021-09-22,1,97504,2677.416091792556
9318,2020,0,NA,No Renovada,51,33,626,F,Estado de Mexico,58796,Toyota,Corolla,Sedan,2014,Directo,2020-05-02,2021-05-02,1,198852,3660.759102403528
9319,2020,0,NA,No Renovada,39,21,570,F,Ciudad de Mexico,04655,Toyota,Corolla,Sedan,2009,Agente,2020-03-12,2021-03-12,1,218185,3113.146046665362
9320,2020,0,NA,Vigente,35,14,NA,M,Sonora,88602,Volkswagen,Jetta,Sedan,2016,Banco,2020-10-18,2021-10-18,1,282122,2424.772826324724
9321,2020,0,NA,No Renovada,43,23,694,M,Ciudad de Mexico,06731,Ford,EcoSport,SUV,2012,Directo,2020-11-16,2021-11-16,1,158621,3501.8271259460653
9322,2020,0,NA,Vigente,32,14,635,F,Chihuahua,35123,Chevrolet,Aveo,Sedan,2013,Directo,2020-10-02,2021-10-02,1,91276,2164.21612481294
9323,2020,0,NA,Vigente,44,26,632,F,Jalisco,49805,Toyota,Corolla,Sedan,2010,Digital,2020-01-10,2021-01-10,1,222186,2645.115464313751
9324,2020,0,NA,No Renovada,41,23,NA,M,Coahuila,28937,Honda,Civic,Sedan,2017,Directo,2020-02-28,2021-02-28,1,336901,2552.068122426676
9325,2020,0,NA,Vigente,30,10,646,M,Coahuila,25204,Hyundai,Accent,Sedan,2013,Agente,2020-06-26,2021-06-26,1,95420,2175.798777913543
9326,2020,0,NA,Vigente,31,13,625,M,Coahuila,26434,Toyota,Corolla,Sedan,2005,Directo,2020-07-23,2021-07-23,1,127823,2264.469018971252
9327,2020,0,NA,Vigente,38,20,678,M,Coahuila,26185,Mazda,Mazda3,Sedan,2013,Banco,2020-11-03,2021-11-03,1,185961,2198.706705892572
9328,2020,0,NA,No Renovada,32,14,NA,F,Coahuila,31844,Volkswagen,Jetta,Sedan,2011,Directo,2020-09-26,2021-09-26,1,205785,2470.2895229948977
9329,2020,0,NA,No Renovada,37,19,675,F,Coahuila,26180,Volkswagen,Jetta,Sedan,2011,Directo,2020-07-28,2021-07-28,1,223467,2287.4341750746285
9330,2020,0,NA,Vigente,46,27,639,F,Coahuila,26499,Toyota,Corolla,Sedan,2013,Directo,2020-01-21,2021-01-21,1,266466,2388.242566125822
9331,2020,0,NA,Vigente,19,NA,662,M,Coahuila,27393,Nissan,March,Hatchback,2009,Banco,2020-06-06,2021-06-06,1,99758,2435.4578569315363
9332,2020,0,NA,Vigente,45,27,600,M,Coahuila,34793,Toyota,Yaris,Hatchback,2012,Banco,2020-06-20,2021-06-20,1,134485,1881.9903018670877
9333,2020,0,NA,Vigente,39,21,616,M,Michoacan,60469,Volkswagen,Jetta,Sedan,2012,Agente,2020-09-25,2021-09-25,1,180140,2184.8455027558553
9334,2020,0,NA,Vigente,32,14,638,M,Coahuila,28036,Chevrolet,Aveo,Sedan,2015,Directo,2020-11-04,2021-11-04,1,109624,2215.031822304149
9335,2020,0,NA,Vigente,47,29,632,M,Coahuila,32373,Nissan,Sentra,Sedan,2016,Agente,2020-04-15,2021-04-15,1,183208,2192.1546861953025
9336,2020,0,NA,No Renovada,23,4,748,M,Jalisco,46667,Honda,City,Sedan,2012,Agente,2020-07-01,2021-07-01,1,195276,3471.510669048447
9337,2020,0,NA,Vigente,50,31,660,F,Guanajuato,43154,Chevrolet,Aveo,Sedan,2018,Directo,2020-02-01,2021-02-01,1,153031,2543.8379354463264
9338,2020,0,NA,Vigente,23,5,NA,F,Michoacan,63737,Hyundai,Accent,Sedan,2011,Agente,2020-07-16,2021-07-16,1,94655,2667.680664948299
9339,2020,0,NA,Vigente,45,27,588,M,Coahuila,34269,Nissan,Sentra,Sedan,2013,Banco,2020-02-23,2021-02-23,1,171133,2163.33879409828
9340,2020,0,NA,Vigente,40,22,692,F,Puebla,75593,Hyundai,Accent,Sedan,2011,Agente,2020-09-18,2021-09-18,1,110334,2015.433012192706
9341,2020,0,NA,Vigente,20,2,635,M,Coahuila,29154,Volkswagen,Polo,Hatchback,2013,Directo,2020-02-21,2021-02-21,1,118825,2493.6467296994406
9342,2020,0,NA,No Renovada,35,15,619,M,Sonora,92370,Kia,Rio,Sedan,2014,Agente,2020-05-25,2021-05-25,1,117020,2032.0184698956734
9343,2020,0,NA,Vigente,28,7,724,M,Estado de Mexico,58656,Honda,Civic,Sedan,2012,Directo,2020-02-29,NA,1,219083,3427.6465375074026
9344,2020,0,NA,No Renovada,24,6,614,M,Coahuila,25522,Nissan,Versa,Sedan,2011,Banco,2020-03-08,2021-03-08,1,139565,2817.804800566469
9345,2020,0,NA,Vigente,39,19,711,F,Jalisco,46748,Chevrolet,Equinox,SUV,2004,Agente,2020-07-16,2021-07-16,1,116092,2819.1805275449497
9346,2020,0,NA,Vigente,26,8,671,M,Jalisco,47165,Kia,Rio,Sedan,2012,Directo,2020-04-30,2021-04-30,1,91747,2507.4628726567553
9347,2020,0,NA,Vigente,39,21,634,M,Coahuila,27018,Honda,Civic,Sedan,2013,Digital,2020-12-03,2021-12-03,1,210923,2257.8585943362677
9348,2020,0,NA,Vigente,38,20,NA,F,Puebla,73285,Toyota,Corolla,Sedan,2017,Directo,2020-05-16,2021-05-16,1,306528,2481.576350161002
9349,2020,0,NA,No Renovada,31,13,665,M,Coahuila,25576,Nissan,Sentra,Sedan,2012,Banco,2020-02-24,2021-02-24,1,134484,2282.3810558356727
9350,2020,0,NA,Vigente,37,19,686,F,Nuevo Leon,64839,Kia,Rio,Sedan,2014,Digital,2020-04-24,2021-04-24,1,122180,2367.6038586374757
9351,2020,0,NA,Vigente,35,16,NA,F,Coahuila,31183,Hyundai,Accent,Sedan,2013,Directo,2020-02-06,2021-02-06,1,108346,2010.480086778129
9352,2020,0,NA,Vigente,27,7,550,M,Coahuila,29478,Mazda,Mazda3,Sedan,2011,Directo,2020-09-04,2021-09-04,1,146982,2315.775982775586
9353,2020,0,NA,Vigente,35,17,565,M,Sonora,91550,Volkswagen,Polo,Hatchback,2016,Banco,2020-03-30,2021-03-30,1,164350,1947.4745398029065
9354,2020,0,NA,Vigente,32,13,660,M,Coahuila,29399,Chevrolet,Aveo,Sedan,2009,Digital,2020-10-02,2021-10-02,1,69889,2103.095499334576
9355,2020,0,NA,Vigente,43,21,635,F,Jalisco,46530,Toyota,Yaris,Hatchback,2012,Directo,2020-07-24,2021-07-24,1,162418,2250.1007947745434
9356,2020,0,NA,Vigente,24,5,754,F,Coahuila,28155,Nissan,Versa,Sedan,2011,Agente,2020-08-22,2021-08-22,1,135920,2805.829709807111
