siniestro_id,anio_ocurrencia,anio_desarrollo,anio_calendario,numero_pago,monto_pago,monto_acumulado
925,2020,4,2024,5,0,38985.43
926,2020,0,2020,1,10332.44,10332.44
926,2020,1,2021,2,6076.09,16408.52
926,2020,2,2022,3,766.55,17175.07
926,2020,3,2023,4,441.64,17616.71
926,2020,4,2024,5,807.53,18424.24
927,2020,0,2020,1,1892.24,1892.24
927,2020,1,2021,2,767.37,2659.62
927,2020,2,2022,3,180.18,2839.8
927,2020,3,2023,4,159.8,2999.6
927,2020,4,2024,5,118.65,3118.25
928,2020,0,2020,1,17845.39,17845.39
928,2020,1,2021,2,5984.99,23830.38
928,2020,2,2022,3,4761.83,28592.21
928,2020,3,2023,4,669.22,29261.43
928,2020,4,2024,5,0,29261.43
932,2020,0,2020,1,38904.82,38338.63
932,2020,1,2021,2,15575.15,53687.12
932,2020,2,2022,3,7283.08,60864.21
932,2020,3,2023,4,65.64,60928.89
932,2020,4,2024,5,883.44,61799.47
936,2020,0,2020,1,25530.76,25530.76
936,2020,1,2021,2,11006.89,36537.65
936,2020,2,2022,3,1061.37,37599.03
936,2020,3,2023,4,1832.84,39431.87
936,2020,4,2024,5,594.38,40026.25
937,2020,0,2020,1,8679.01,8591.74
937,2020,1,2021,2,2927.32,11489.63
937,2020,2,2022,3,931.79,12412.05
937,2020,3,2023,4,652.9,13058.39
937,2020,4,2024,5,395.56,13449.97
938,2020,0,2020,1,11005.05,11005.05
938,2020,1,2021,2,4166.72,15171.77
938,2020,2,2022,3,1917.6,17089.36
938,2020,3,2023,4,976.32,18065.68
938,2020,4,2024,5,0,18065.68
940,2020,0,2020,1,9062.51,9005.83
940,2020,1,2021,2,3553.3,12536.91
940,2020,2,2022,3,623.97,13156.98
940,2020,3,2023,4,584.66,13737.99
940,2020,4,2024,5,96.93,13834.31
941,2020,0,2020,1,6331.61,6331.61
941,2020,1,2021,2,2811.97,9143.58
941,2020,2,2022,3,779.92,9923.5
941,2020,3,2023,4,349.1,10272.59
941,2020,4,2024,5,311.28,10583.87
942,2020,0,2020,1,27655.53,27655.53
942,2020,1,2021,2,12491.51,40147.04
942,2020,2,2022,3,5794.25,45941.29
942,2020,3,2023,4,2115.41,48056.7
942,2020,4,2024,5,0,48056.7
943,2020,0,2020,1,13133.3,13040.11
943,2020,1,2021,2,6524.85,19518.67
943,2020,2,2022,3,2344.17,21846.21
943,2020,3,2023,4,222.05,22066.68
943,2020,4,2024,5,223.6,22288.7
944,2020,0,2020,1,4216.76,4216.76
944,2020,1,2021,2,1926.79,6143.56
944,2020,2,2022,3,138.93,6282.48
944,2020,3,2023,4,413.89,6696.37
944,2020,4,2024,5,261.49,6957.86
945,2020,0,2020,1,5085.69,5085.69
945,2020,1,2021,2,2500.02,7585.71
945,2020,2,2022,3,523.23,8108.94
945,2020,3,2023,4,604.23,8713.17
945,2020,4,2024,5,8.26,8721.43
946,2020,0,2020,1,7914.63,7914.63
946,2020,1,2021,2,3234.42,11149.04
946,2020,2,2022,3,1441.63,12590.67
946,2020,3,2023,4,729.03,13319.7
946,2020,4,2024,5,0,13319.7
947,2020,0,2020,1,5766.43,5666.2
947,2020,1,2021,2,2359.11,7984.3
947,2020,2,2022,3,791.98,8762.52
947,2020,3,2023,4,260.76,9018.75
947,2020,4,2024,5,306.55,9319.97
948,2020,0,2020,1,81408.56,81408.56
948,2020,1,2021,2,32531.97,113940.53
948,2020,2,2022,3,17071.86,131012.39
948,2020,3,2023,4,1717.21,132729.6
948,2020,4,2024,5,0,132729.6
949,2020,0,2020,1,20233.19,20233.19
949,2020,1,2021,2,7793.6,28026.8
949,2020,2,2022,3,4389.05,32415.85
949,2020,3,2023,4,710.72,33126.57
949,2020,4,2024,5,409.82,33536.39
950,2020,0,2020,1,15100.87,15067.8
950,2020,1,2021,2,4416.58,19474.7
950,2020,2,2022,3,3765.52,23231.97
950,2020,3,2023,4,573.27,23803.99
950,2020,4,2024,5,253.61,24057.04
951,2020,0,2020,1,5251.38,5251.38
951,2020,1,2021,2,2247.34,7498.71
951,2020,2,2022,3,1089,8587.72
951,2020,3,2023,4,92.45,8680.17
951,2020,4,2024,5,69.41,8749.58
953,2020,0,2020,1,11668.91,11668.91
953,2020,1,2021,2,4803.92,16472.83
953,2020,2,2022,3,2442.57,18915.4
953,2020,3,2023,4,382.41,19297.81
953,2020,4,2024,5,25.75,19323.56
954,2020,0,2020,1,7174.99,7174.99
954,2020,1,2021,2,2710.59,9885.58
954,2020,2,2022,3,711.02,10596.6
954,2020,3,2023,4,781.61,11378.21
954,2020,4,2024,5,330.35,11708.56
955,2020,0,2020,1,16836.51,16836.51
955,2020,1,2021,2,6560.4,23396.91
955,2020,2,2022,3,3259.42,26656.33
955,2020,3,2023,4,1824.87,28481.2
955,2020,4,2024,5,0,28481.2
956,2020,0,2020,1,9480.8,9344.66
956,2020,1,2021,2,3598.51,12891.5
956,2020,2,2022,3,2059.13,14921.06
956,2020,3,2023,4,28.87,14949.52
956,2020,4,2024,5,86.69,15034.96
957,2020,0,2020,1,12718.36,12718.36
957,2020,1,2021,2,6350.28,19068.64
957,2020,2,2022,3,1356.28,20424.92
957,2020,3,2023,4,435.37,20860.28
957,2020,4,2024,5,632.27,21492.55
958,2020,0,2020,1,1746.28,1746.28
958,2020,1,2021,2,671.46,2417.74
958,2020,2,2022,3,386.86,2804.6
958,2020,3,2023,4,113.46,2918.06
958,2020,4,2024,5,9.2,2927.26
959,2020,0,2020,1,8585.91,8585.91
959,2020,1,2021,2,3363.58,11949.49
959,2020,2,2022,3,1972.73,13922.22
959,2020,3,2023,4,222.24,14144.45
959,2020,4,2024,5,0.48,14144.93
960,2020,0,2020,1,20539.12,20539.12
960,2020,1,2021,2,9732.27,30271.39
960,2020,2,2022,3,3117.64,33389.03
960,2020,3,2023,4,764.33,34153.35
960,2020,4,2024,5,622.47,34775.82
961,2020,0,2020,1,12129.74,12129.74
961,2020,1,2021,2,4693.21,16822.95
961,2020,2,2022,3,1977.55,18800.49
961,2020,3,2023,4,1266.54,20067.04
961,2020,4,2024,5,19.98,20087.02
962,2020,0,2020,1,10098,10098
962,2020,1,2021,2,3882.4,13980.4
962,2020,2,2022,3,1376.07,15356.47
962,2020,3,2023,4,476.03,15832.5
962,2020,4,2024,5,582.58,16415.08
963,2020,0,2020,1,6953.49,6953.49
963,2020,1,2021,2,2367.13,9320.62
963,2020,2,2022,3,1046.05,10366.67
963,2020,3,2023,4,319.95,10686.62
963,2020,4,2024,5,624.52,11311.14
964,2020,0,2020,1,8740.75,8740.75
964,2020,1,2021,2,3429.81,12170.56
964,2020,2,2022,3,1616.24,13786.8
964,2020,3,2023,4,396.1,14182.9
964,2020,4,2024,5,0,14182.9
965,2020,0,2020,1,14676.17,14676.17
965,2020,1,2021,2,4845.9,19522.07
965,2020,2,2022,3,2634.59,22156.66
965,2020,3,2023,4,1016.04,23172.71
965,2020,4,2024,5,230.32,23403.03
966,2020,0,2020,1,16603.11,16536.05
966,2020,1,2021,2,6859.92,23368.26
966,2020,2,2022,3,2920.12,26276.59
966,2020,3,2023,4,43.55,26319.96
966,2020,4,2024,5,825.35,27141.98
967,2020,0,2020,1,3929.56,3914.28
967,2020,1,2021,2,1162.08,5071.84
967,2020,2,2022,3,828.94,5897.56
967,2020,3,2023,4,204.42,6101.19
967,2020,4,2024,5,191.45,6291.9
968,2020,0,2020,1,42214.2,42214.2
968,2020,1,2021,2,16120.16,58334.36
968,2020,2,2022,3,9250.76,67585.12
968,2020,3,2023,4,385.57,67970.69
968,2020,4,2024,5,0,67970.69
969,2020,0,2020,1,18666.3,18666.3
969,2020,1,2021,2,7675.98,26342.28
969,2020,2,2022,3,1354.54,27696.82
969,2020,3,2023,4,2112.85,29809.67
969,2020,4,2024,5,536.07,30345.74
971,2020,0,2020,1,4727.93,4624.06
971,2020,1,2021,2,1954.69,6535.81
971,2020,2,2022,3,990.79,7504.83
971,2020,3,2023,4,112.89,7615.24
971,2020,4,2024,5,44.57,7658.83
972,2020,0,2020,1,7725.14,7725.14
972,2020,1,2021,2,3855.45,11580.59
972,2020,2,2022,3,410.46,11991.05
972,2020,3,2023,4,1335.84,13326.89
972,2020,4,2024,5,0,13326.89
974,2020,0,2020,1,10235.03,10235.03
974,2020,1,2021,2,2944.98,13180.01
974,2020,2,2022,3,2238.03,15418.04
974,2020,3,2023,4,787.02,16205.06
974,2020,4,2024,5,0,16205.06
975,2020,0,2020,1,1673.68,1673.68
975,2020,1,2021,2,627,2300.68
975,2020,2,2022,3,414.33,2715.01
975,2020,3,2023,4,59.78,2774.79
975,2020,4,2024,5,0,2774.79
976,2020,0,2020,1,10742.42,10742.42
976,2020,1,2021,2,5979.94,16722.35
976,2020,2,2022,3,307.97,17030.32
976,2020,3,2023,4,1624.47,18654.79
976,2020,4,2024,5,142.43,18797.22
977,2020,0,2020,1,24007.39,24007.39
977,2020,1,2021,2,14433.25,38440.65
977,2020,2,2022,3,2804.08,41244.73
977,2020,3,2023,4,1969.87,43214.6
977,2020,4,2024,5,515.83,43730.43
978,2020,0,2020,1,4933.46,4933.46
978,2020,1,2021,2,1937.97,6871.42
978,2020,2,2022,3,1167.43,8038.85
978,2020,3,2023,4,45.31,8084.16
978,2020,4,2024,5,0,8084.16
979,2020,0,2020,1,5298.93,5298.93
979,2020,1,2021,2,2098.68,7397.61
979,2020,2,2022,3,811.43,8209.04
979,2020,3,2023,4,413.33,8622.37
979,2020,4,2024,5,0,8622.37
980,2020,0,2020,1,16095.44,16095.44
980,2020,1,2021,2,6121.39,22216.83
980,2020,2,2022,3,3096.42,25313.26
980,2020,3,2023,4,946.81,26260.07
980,2020,4,2024,5,0,26260.07
981,2020,0,2020,1,691.66,691.66
981,2020,1,2021,2,239.71,931.37
981,2020,2,2022,3,128.4,1059.77
981,2020,3,2023,4,39.97,1099.74
981,2020,4,2024,5,40.14,1139.88
982,2020,0,2020,1,3382.16,3382.16
982,2020,1,2021,2,1570.76,4952.91
982,2020,2,2022,3,613.55,5566.47
982,2020,3,2023,4,27.52,5593.98
982,2020,4,2024,5,87.49,5681.47
983,2020,0,2020,1,6240.58,6240.58
983,2020,1,2021,2,3533.59,9774.18
983,2020,2,2022,3,1112.55,10886.72
983,2020,3,2023,4,136.88,11023.6
983,2020,4,2024,5,162.05,11185.65
984,2020,0,2020,1,12309.32,12309.32
984,2020,1,2021,2,5995.6,18304.92
984,2020,2,2022,3,1834.69,20139.6
984,2020,3,2023,4,1152.53,21292.13
984,2020,4,2024,5,574.3,21866.43
985,2020,0,2020,1,6173.39,6173.39
985,2020,1,2021,2,2802.65,8976.04
985,2020,2,2022,3,1530.51,10506.55
985,2020,3,2023,4,229.15,10735.7
985,2020,4,2024,5,3.59,10739.29
986,2020,0,2020,1,20270.17,20270.17
986,2020,1,2021,2,7815.8,28085.97
986,2020,2,2022,3,3792.67,31878.64
986,2020,3,2023,4,1390.06,33268.7
986,2020,4,2024,5,0,33268.7
987,2020,0,2020,1,2755.06,2755.06
987,2020,1,2021,2,999.9,3754.97
987,2020,2,2022,3,406.36,4161.33
987,2020,3,2023,4,427.58,4588.91
987,2020,4,2024,5,0,4588.91
988,2020,0,2020,1,1238.14,1238.14
988,2020,1,2021,2,494.35,1732.49
988,2020,2,2022,3,245.71,1978.2
988,2020,3,2023,4,15.04,1993.24
988,2020,4,2024,5,95.94,2089.18
990,2020,0,2020,1,8024.86,7981.8
990,2020,1,2021,2,3414.16,11377.64
990,2020,2,2022,3,1117.42,12489.05
990,2020,3,2023,4,972.38,13456.22
990,2020,4,2024,5,54.53,13510.45
991,2020,0,2020,1,6007.89,6007.89
991,2020,1,2021,2,2787.34,8795.22
991,2020,2,2022,3,1292.35,10087.58
991,2020,3,2023,4,211.56,10299.14
991,2020,4,2024,5,226.74,10525.88
992,2020,0,2020,1,11475.74,11475.74
992,2020,1,2021,2,4094.36,15570.09
992,2020,2,2022,3,2662.07,18232.16
992,2020,3,2023,4,360.4,18592.57
992,2020,4,2024,5,300.38,18892.95
993,2020,0,2020,1,17119.81,17119.81
993,2020,1,2021,2,5753.18,22873
993,2020,2,2022,3,5480.14,28353.14
993,2020,3,2023,4,149.78,28502.91
993,2020,4,2024,5,426.01,28928.92
994,2020,0,2020,1,11320.69,11320.69
994,2020,1,2021,2,5061.3,16381.99
994,2020,2,2022,3,2340.59,18722.58
994,2020,3,2023,4,370.45,19093.02
994,2020,4,2024,5,305.52,19398.54
995,2020,0,2020,1,8390.59,8390.59
995,2020,1,2021,2,3048.59,11439.18
995,2020,2,2022,3,1258.76,12697.95
995,2020,3,2023,4,653.37,13351.31
995,2020,4,2024,5,190.2,13541.51
996,2020,0,2020,1,61113.5,61113.5
996,2020,1,2021,2,28167.98,89281.48
996,2020,2,2022,3,12142.32,101423.8
996,2020,3,2023,4,770.05,102193.85
996,2020,4,2024,5,3183.56,105377.41
997,2020,0,2020,1,1746.27,1746.27
997,2020,1,2021,2,764.43,2510.7
997,2020,2,2022,3,218.47,2729.17
997,2020,3,2023,4,55.81,2784.98
997,2020,4,2024,5,160.08,2945.06
998,2020,0,2020,1,7820.4,7820.4
998,2020,1,2021,2,3197.93,11018.32
998,2020,2,2022,3,1538.91,12557.23
998,2020,3,2023,4,216.75,12773.98
998,2020,4,2024,5,0,12773.98
999,2020,0,2020,1,6496.71,6376.21
999,2020,1,2021,2,2687.85,9014.2
999,2020,2,2022,3,1316.52,10306.3
999,2020,3,2023,4,198.29,10500.91
999,2020,4,2024,5,109.36,10608.25
1001,2020,0,2020,1,19660.18,19660.18
1001,2020,1,2021,2,6571.9,26232.08
1001,2020,2,2022,3,2898.01,29130.09
1001,2020,3,2023,4,2388.81,31518.9
1001,2020,4,2024,5,0,31518.9
1002,2020,0,2020,1,4676.06,4597.15
1002,2020,1,2021,2,2484.78,7040
1002,2020,2,2022,3,985.24,8008.61
1002,2020,3,2023,4,96.21,8103.2
1002,2020,4,2024,5,26.72,8129.47
1003,2020,0,2020,1,8289.75,8289.75
1003,2020,1,2021,2,3465,11754.75
1003,2020,2,2022,3,1840.26,13595.01
1003,2020,3,2023,4,459.52,14054.53
1003,2020,4,2024,5,0,14054.53
1004,2020,0,2020,1,4528.12,4527.05
1004,2020,1,2021,2,2362.17,6888.67
1004,2020,2,2022,3,441.94,7330.5
1004,2020,3,2023,4,363.13,7693.55
1004,2020,4,2024,5,60.19,7753.73
1005,2020,0,2020,1,13776.75,13739.48
1005,2020,1,2021,2,6659.75,20381.2
1005,2020,2,2022,3,1607.27,21984.13
1005,2020,3,2023,4,469.46,22452.31
1005,2020,4,2024,5,383.38,22834.66
1006,2020,0,2020,1,12010.76,12010.76
1006,2020,1,2021,2,3731.43,15742.19
1006,2020,2,2022,3,3129.76,18871.95
1006,2020,3,2023,4,233.31,19105.26
1006,2020,4,2024,5,448.19,19553.45
1007,2020,0,2020,1,2901.6,2901.6
1007,2020,1,2021,2,1446.07,4347.66
1007,2020,2,2022,3,395.14,4742.8
1007,2020,3,2023,4,222.18,4964.98
1007,2020,4,2024,5,22.58,4987.56
1009,2020,0,2020,1,13905.22,13751.94
1009,2020,1,2021,2,4956.3,18653.6
1009,2020,2,2022,3,2010.31,20641.75
1009,2020,3,2023,4,968.97,21600.04
1009,2020,4,2024,5,235.23,21832.68
1010,2020,0,2020,1,143401.98,143401.98
1010,2020,1,2021,2,61174.63,204576.61
1010,2020,2,2022,3,23416.46,227993.07
1010,2020,3,2023,4,22587.59,250580.66
1010,2020,4,2024,5,0,250580.66
1011,2020,0,2020,1,113739.63,113739.63
1011,2020,1,2021,2,46491.1,160230.73
1011,2020,2,2022,3,18789.72,179020.45
1011,2020,3,2023,4,4340.51,183360.96
1011,2020,4,2024,5,2257.78,185618.74
1012,2020,0,2020,1,18155.19,18155.19
1012,2020,1,2021,2,7383.02,25538.22
1012,2020,2,2022,3,2571.83,28110.05
1012,2020,3,2023,4,1306.32,29416.37
1012,2020,4,2024,5,1.08,29417.45
1013,2020,0,2020,1,18265.46,18265.46
1013,2020,1,2021,2,6991.23,25256.7
1013,2020,2,2022,3,3967.84,29224.54
1013,2020,3,2023,4,413.17,29637.71
1013,2020,4,2024,5,658.57,30296.28
1014,2020,0,2020,1,63188.26,63188.26
1014,2020,1,2021,2,28899.19,92087.46
1014,2020,2,2022,3,4065.27,96152.73
1014,2020,3,2023,4,7032.75,103185.48
1014,2020,4,2024,5,2950.21,106135.69
1016,2020,0,2020,1,20034.27,20034.27
1016,2020,1,2021,2,9901.64,29935.91
1016,2020,2,2022,3,3579.41,33515.32
1016,2020,3,2023,4,283.56,33798.88
1016,2020,4,2024,5,0,33798.88
1017,2020,0,2020,1,6764.16,6606.48
1017,2020,1,2021,2,2956.5,9494.06
1017,2020,2,2022,3,255.57,9743.66
1017,2020,3,2023,4,99.01,9840.36
1017,2020,4,2024,5,839.84,10660.63
1018,2020,0,2020,1,19977.4,19959.04
1018,2020,1,2021,2,7212.89,27165.31
1018,2020,2,2022,3,1462.09,28626.05
1018,2020,3,2023,4,1490.14,30114.83
1018,2020,4,2024,5,1072.29,31186.14
1019,2020,0,2020,1,6561.24,6561.24
1019,2020,1,2021,2,2878.01,9439.26
1019,2020,2,2022,3,744.3,10183.56
1019,2020,3,2023,4,768.61,10952.17
1019,2020,4,2024,5,338.67,11290.84
1021,2020,0,2020,1,4335.13,4333.63
1021,2020,1,2021,2,1555.98,5889.08
1021,2020,2,2022,3,1011.04,6899.76
1021,2020,3,2023,4,28.54,6928.29
1021,2020,4,2024,5,105.47,7033.72
1022,2020,0,2020,1,8463.66,8463.66
1022,2020,1,2021,2,3042.08,11505.75
1022,2020,2,2022,3,2095.82,13601.56
1022,2020,3,2023,4,494.45,14096.01
1022,2020,4,2024,5,218.49,14314.5
1023,2020,0,2020,1,11755.32,11755.32
1023,2020,1,2021,2,5284.33,17039.64
1023,2020,2,2022,3,2742.06,19781.71
1023,2020,3,2023,4,157.49,19939.2
1023,2020,4,2024,5,0,19939.2
1024,2020,0,2020,1,3718.4,3718.4
1024,2020,1,2021,2,1527.27,5245.67
1024,2020,2,2022,3,702.9,5948.58
1024,2020,3,2023,4,308.45,6257.03
1024,2020,4,2024,5,0,6257.03
1027,2020,0,2020,1,3259.71,3146.88
1027,2020,1,2021,2,1567.15,4659.78
1027,2020,2,2022,3,288.86,4938.64
1027,2020,3,2023,4,340.97,5267.81
1027,2020,4,2024,5,69.43,5334.83
1028,2020,0,2020,1,12054.14,12054.14
1028,2020,1,2021,2,4871.69,16925.83
1028,2020,2,2022,3,2668.32,19594.14
1028,2020,3,2023,4,218.04,19812.18
1028,2020,4,2024,5,29.05,19841.23
1029,2020,0,2020,1,3769.53,3769.53
1029,2020,1,2021,2,1350.01,5119.55
1029,2020,2,2022,3,814.19,5933.73
1029,2020,3,2023,4,232.57,6166.31
1029,2020,4,2024,5,61.17,6227.48
1030,2020,0,2020,1,18467.79,18444.72
1030,2020,1,2021,2,8429.68,26863.87
1030,2020,2,2022,3,2977.74,29837.9
1030,2020,3,2023,4,338.1,30175.57
1030,2020,4,2024,5,471.34,30646.32
1031,2020,0,2020,1,11124.83,11124.83
1031,2020,1,2021,2,4038.38,15163.2
1031,2020,2,2022,3,2408.68,17571.88
1031,2020,3,2023,4,305.51,17877.39
1031,2020,4,2024,5,434.44,18311.83
1032,2020,0,2020,1,5899.38,5899.38
1032,2020,1,2021,2,3291.06,9190.45
1032,2020,2,2022,3,516.93,9707.37
1032,2020,3,2023,4,148.57,9855.95
1032,2020,4,2024,5,124.5,9980.45
1033,2020,0,2020,1,17101.78,16721.4
1033,2020,1,2021,2,7553.29,24106.69
1033,2020,2,2022,3,1467.37,25541.42
1033,2020,3,2023,4,196.28,25733.34
1033,2020,4,2024,5,1195.75,26902.5
1034,2020,0,2020,1,8624.99,8624.99
1034,2020,1,2021,2,4388.73,13013.71
1034,2020,2,2022,3,1776.44,14790.15
1034,2020,3,2023,4,802.66,15592.81
1034,2020,4,2024,5,0,15592.81
1035,2020,0,2020,1,4815.69,4716.42
1035,2020,1,2021,2,2059.78,6733.74
1035,2020,2,2022,3,623.69,7344.57
1035,2020,3,2023,4,41.68,7385.39
1035,2020,4,2024,5,393.12,7770.4
1036,2020,0,2020,1,7745.65,7745.65
1036,2020,1,2021,2,3115.46,10861.1
1036,2020,2,2022,3,1051.59,11912.69
1036,2020,3,2023,4,709.59,12622.28
1036,2020,4,2024,5,298.29,12920.57
1037,2020,0,2020,1,10163.02,10163.02
1037,2020,1,2021,2,4860.4,15023.42
1037,2020,2,2022,3,1321.35,16344.77
1037,2020,3,2023,4,769.61,17114.38
1037,2020,4,2024,5,0,17114.38
1038,2020,0,2020,1,8354.48,8354.48
1038,2020,1,2021,2,2775.37,11129.84
1038,2020,2,2022,3,1469.12,12598.96
1038,2020,3,2023,4,1.94,12600.91
1038,2020,4,2024,5,808.25,13409.16
1039,2020,0,2020,1,8455.66,8455.66
1039,2020,1,2021,2,3563.21,12018.87
1039,2020,2,2022,3,905.65,12924.52
1039,2020,3,2023,4,897.49,13822
1039,2020,4,2024,5,384.44,14206.44
1040,2020,0,2020,1,7835.76,7835.76
1040,2020,1,2021,2,3186.61,11022.37
1040,2020,2,2022,3,1238.51,12260.88
1040,2020,3,2023,4,323.81,12584.69
1040,2020,4,2024,5,530.72,13115.41
1043,2020,0,2020,1,4533.62,4533.62
1043,2020,1,2021,2,2106.67,6640.3
1043,2020,2,2022,3,1008.92,7649.22
1043,2020,3,2023,4,161.55,7810.77
1043,2020,4,2024,5,0,7810.77
1044,2020,0,2020,1,13204.83,13204.83
1044,2020,1,2021,2,6480.16,19684.99
1044,2020,2,2022,3,1274.39,20959.38
1044,2020,3,2023,4,2161.55,23120.93
1044,2020,4,2024,5,347,23467.93
1045,2020,0,2020,1,34809.61,33919.8
1045,2020,1,2021,2,12038.84,45650.89
1045,2020,2,2022,3,7529.27,52987.7
1045,2020,3,2023,4,1123,54081.99
1045,2020,4,2024,5,144.83,54223.12
1046,2020,0,2020,1,6597.24,6597.24
1046,2020,1,2021,2,3127.05,9724.29
1046,2020,2,2022,3,1115.33,10839.62
1046,2020,3,2023,4,253.66,11093.29
1046,2020,4,2024,5,23.29,11116.58
1047,2020,0,2020,1,2290.07,2290.07
1047,2020,1,2021,2,800.66,3090.72
1047,2020,2,2022,3,242.87,3333.6
1047,2020,3,2023,4,234.24,3567.83
1047,2020,4,2024,5,160.91,3728.74
1048,2020,0,2020,1,15764.15,15764.15
1048,2020,1,2021,2,6541.62,22305.77
1048,2020,2,2022,3,1962.01,24267.78
1048,2020,3,2023,4,1634.03,25901.81
1048,2020,4,2024,5,348.92,26250.73
1049,2020,0,2020,1,23581.52,23581.52
1049,2020,1,2021,2,10179.58,33761.11
1049,2020,2,2022,3,2592.85,36353.95
1049,2020,3,2023,4,1585.63,37939.58
1049,2020,4,2024,5,1028.26,38967.84
1050,2020,0,2020,1,15934.84,15934.84
1050,2020,1,2021,2,6376.25,22311.08
1050,2020,2,2022,3,4449.14,26760.22
1050,2020,3,2023,4,135.45,26895.67
1050,2020,4,2024,5,475.79,27371.46
1051,2020,0,2020,1,3700.24,3700.24
1051,2020,1,2021,2,1161.53,4861.77
1051,2020,2,2022,3,866,5727.77
1051,2020,3,2023,4,67.7,5795.47
1051,2020,4,2024,5,4.68,5800.15
1052,2020,0,2020,1,8774.88,8667.17
1052,2020,1,2021,2,4112.96,12729.64
1052,2020,2,2022,3,477.59,13201.37
1052,2020,3,2023,4,1000.42,14189.51
1052,2020,4,2024,5,49.48,14238.38
1053,2020,0,2020,1,51147.13,51147.13
1053,2020,1,2021,2,21172.6,72319.72
1053,2020,2,2022,3,11523.87,83843.6
1053,2020,3,2023,4,3886.86,87730.46
1053,2020,4,2024,5,0,87730.46
1054,2020,0,2020,1,7675.96,7675.96
1054,2020,1,2021,2,3021.9,10697.86
1054,2020,2,2022,3,1082.69,11780.55
1054,2020,3,2023,4,973.9,12754.45
1054,2020,4,2024,5,125.37,12879.82
1055,2020,0,2020,1,4596.18,4542.18
1055,2020,1,2021,2,1945.74,6465.07
1055,2020,2,2022,3,405.86,6866.16
1055,2020,3,2023,4,58.14,6923.61
1055,2020,4,2024,5,301.3,7221.37
1056,2020,0,2020,1,17617.79,17617.79
1056,2020,1,2021,2,7932.37,25550.16
1056,2020,2,2022,3,2003.75,27553.91
1056,2020,3,2023,4,2027.41,29581.32
1056,2020,4,2024,5,0,29581.32
1057,2020,0,2020,1,6754.96,6754.96
1057,2020,1,2021,2,3241.94,9996.89
1057,2020,2,2022,3,832.38,10829.27
1057,2020,3,2023,4,475.93,11305.2
1057,2020,4,2024,5,0.52,11305.72
1059,2020,0,2020,1,15266.25,15266.25
1059,2020,1,2021,2,5406.65,20672.9
1059,2020,2,2022,3,942,21614.91
1059,2020,3,2023,4,3482.68,25097.59
1059,2020,4,2024,5,0,25097.59
1060,2020,0,2020,1,50080.66,50080.66
1060,2020,1,2021,2,20781.75,70862.41
1060,2020,2,2022,3,5518.17,76380.59
1060,2020,3,2023,4,3467.69,79848.28
1060,2020,4,2024,5,4550.94,84399.22
1062,2020,0,2020,1,18469.89,17969.84
1062,2020,1,2021,2,7024.43,24804.09
1062,2020,2,2022,3,2063.05,26811.29
1062,2020,3,2023,4,103.55,26912.03
1062,2020,4,2024,5,690.49,27583.83
1063,2020,0,2020,1,15774.37,15774.37
1063,2020,1,2021,2,7361.32,23135.69
1063,2020,2,2022,3,934.67,24070.36
1063,2020,3,2023,4,2073.48,26143.84
1063,2020,4,2024,5,0,26143.84
1064,2020,0,2020,1,5807.79,5807.79
1064,2020,1,2021,2,2137.15,7944.94
1064,2020,2,2022,3,405.15,8350.09
1064,2020,3,2023,4,417.12,8767.22
1064,2020,4,2024,5,572.16,9339.38
1065,2020,0,2020,1,76049.32,76049.32
1065,2020,1,2021,2,31855.69,107905.02
1065,2020,2,2022,3,16529.91,124434.92
1065,2020,3,2023,4,4729.39,129164.31
1065,2020,4,2024,5,0,129164.31
1066,2020,0,2020,1,14333.66,14333.66
1066,2020,1,2021,2,5074.14,19407.8
1066,2020,2,2022,3,3932.87,23340.67
1066,2020,3,2023,4,563.71,23904.38
1066,2020,4,2024,5,0,23904.38
1067,2020,0,2020,1,5601.11,5601.11
1067,2020,1,2021,2,2352.4,7953.51
1067,2020,2,2022,3,913.06,8866.57
1067,2020,3,2023,4,223.75,9090.31
1067,2020,4,2024,5,303.52,9393.83
1069,2020,0,2020,1,15611.86,15611.86
1069,2020,1,2021,2,6221.35,21833.21
1069,2020,2,2022,3,2043.74,23876.95
1069,2020,3,2023,4,706.56,24583.51
1069,2020,4,2024,5,127.28,24710.79
1070,2020,0,2020,1,7296.67,7296.67
1070,2020,1,2021,2,3354.08,10650.74
1070,2020,2,2022,3,1814.02,12464.77
1070,2020,3,2023,4,398.48,12863.25
1070,2020,4,2024,5,0,12863.25
1071,2020,0,2020,1,16674.83,16674.83
1071,2020,1,2021,2,6999.98,23674.81
1071,2020,2,2022,3,1008.43,24683.24
1071,2020,3,2023,4,2934.94,27618.17
1071,2020,4,2024,5,297.29,27915.46
1073,2020,0,2020,1,4444.3,4428.49
1073,2020,1,2021,2,1681.59,6104.1
1073,2020,2,2022,3,838.04,6939.16
1073,2020,3,2023,4,395.14,7332.89
1073,2020,4,2024,5,105.24,7437.75
1075,2020,0,2020,1,12952.75,12952.75
1075,2020,1,2021,2,5224.67,18177.43
1075,2020,2,2022,3,636.47,18813.89
1075,2020,3,2023,4,2235.22,21049.11
1075,2020,4,2024,5,0,21049.11
1076,2020,0,2020,1,7368.84,7368.84
1076,2020,1,2021,2,3253.54,10622.38
1076,2020,2,2022,3,1234.32,11856.7
1076,2020,3,2023,4,169.25,12025.96
1076,2020,4,2024,5,438.87,12464.83
